mean,var,N,maxlag
  1.2106598798E-02,  9.8859591019E-01,4096,512
index,wn_sample
3675,  2.0813272482E+00
3676,  2.0220860701E+00
3677,  1.1192618072E+00
3678,  3.4320156390E-02
3679, -1.4091157411E+00
3680, -6.8635109207E-01
3681, -3.8801278484E-01
3682, -2.8834169088E-01
3683,  5.8864862911E-01
3684,  5.1374706822E-01
3685, -9.5781652323E-01
3686, -7.2190793141E-01
3687,  4.7984266717E-01
3688,  6.2303786010E-01
3689,  1.1254440252E+00
3690,  1.5186135165E+00
3691,  1.5288459344E+00
3692,  1.4872917313E+00
3693, -9.9879086422E-01
3694,  7.1837189799E-02
3695, -4.1098969651E-01
3696, -9.2979091232E-01
3697, -2.6030079183E-01
3698,  1.7569997917E-01
3699,  1.1691703231E+00
3700, -2.0153623889E-01
3701, -1.7244518167E-01
3702,  1.2696793897E+00
3703,  5.8116722417E-01
3704, -1.3974220254E+00
3705, -6.5758988956E-01
3706,  4.4078813658E-01
3707,  5.9027064232E-01
3708, -1.5661519496E-01
3709,  2.9736130753E-01
3710, -5.0925007181E-02
3711,  8.7234802264E-01
3712, -8.3807248237E-02
3713,  8.6258712864E-01
3714,  1.7796344132E+00
3715, -1.7003889883E+00
3716, -5.2730876900E-01
3717, -1.3516372477E+00
3718, -5.4496487789E-01
3719,  4.1087603146E-01
3720,  8.5133397421E-01
3721,  3.8106498355E-01
3722, -1.0345440649E-01
3723,  1.3880679673E+00
3724, -6.7793919247E-01
3725,  7.6103057410E-01
3726,  5.4456140195E-01
3727,  1.8867699410E-01
3728,  5.1491650295E-01
3729, -2.8189543685E+00
3730, -1.4420058394E+00
3731,  7.0744062686E-01
3732,  3.0087264448E-01
3733, -8.2995767370E-01
3734,  1.2658766293E+00
3735,  4.1786352817E-01
3736, -1.7853334281E+00
3737,  1.4345709992E+00
3738,  1.7812544910E+00
3739,  9.9279414357E-01
3740,  8.4867601822E-01
3741,  4.3367282328E-01
3742,  2.4706421909E-01
3743,  2.3671879280E-01
3744,  3.5212797622E-01
3745, -1.1760855929E+00
3746,  5.0387640995E-01
3747, -3.9432648146E-01
3748,  5.2360222471E-01
3749,  1.0576737153E+00
3750, -3.1365034596E-01
3751,  2.9517983571E+00
3752,  7.2674586618E-01
3753,  2.9351143249E-01
3754, -2.8871638820E-01
3755, -3.0477995536E+00
3756, -4.9950535394E-01
3757,  1.9133868007E+00
3758,  5.8027483034E-01
3759, -1.9153445318E-01
3760,  4.8027487832E-01
3761,  1.0845649788E-01
3762,  8.9483373999E-01
3763, -5.9932786331E-01
3764,  1.7968953262E+00
3765,  1.9508097305E+00
3766,  2.3436873953E+00
3767, -4.7201049982E-01
3768,  6.5565267718E-01
3769,  1.2699126037E+00
3770, -1.5744212344E+00
3771,  8.0108804523E-01
3772,  1.0745109926E+00
3773, -4.5328486599E-01
3774,  1.1966456199E+00
3775,  1.8654609007E+00
3776,  1.2029657901E+00
3777, -1.3450838838E+00
3778, -1.3332487203E+00
3779,  1.0352954360E+00
3780, -1.5973691031E+00
3781, -8.7729091780E-01
3782,  9.1133583517E-02
3783,  2.6668961560E-02
3784, -7.4849976789E-01
3785, -6.2892168410E-01
3786, -9.0808647452E-01
3787,  8.8604593263E-01
3788, -2.5142896940E+00
3789,  2.6769403429E-01
3790, -3.2065916819E-01
3791,  8.6400704875E-01
3792,  4.7159189619E-01
3793, -9.5148038064E-01
3794, -2.2399104171E-01
3795, -5.0970422319E-01
3796,  1.0279673329E+00
3797,  9.3650931481E-01
3798,  1.6118848168E+00
3799,  1.6407533342E+00
3800,  3.7162368200E-01
3801, -3.7787679392E-01
3802, -2.9633707373E-01
3803,  2.5796680139E+00
3804,  1.7047846035E+00
3805,  1.7344488780E+00
3806,  3.0815030535E-01
3807,  3.5472503052E-01
3808, -4.0473932013E-01
3809,  6.1630556878E-01
3810,  1.6724940800E+00
3811,  3.5483290442E-01
3812,  1.3575200740E+00
3813,  4.0326938104E-02
3814, -6.8076905221E-01
3815,  2.8717003872E-01
3816, -1.8481731563E+00
3817,  3.1307100930E-01
3818, -5.0790547288E-01
3819,  1.3723848902E+00
3820,  1.3185957687E-01
3821, -4.4775905809E-01
3822, -7.3304548526E-01
3823, -3.2016402982E-01
3824, -5.4085680024E-01
3825, -5.4714957349E-01
3826,  8.8854727153E-01
3827, -8.0113190420E-01
3828, -9.5420923425E-01
3829,  1.8333954074E-01
3830,  6.9153902656E-01
3831,  2.3683592102E-01
3832,  2.0989060367E-01
3833,  9.8147585775E-01
3834, -1.3775003301E+00
3835,  1.5457547391E+00
3836,  6.1406737365E-01
3837, -9.4563931049E-02
3838, -3.3293503404E-01
3839,  1.7292924261E+00
3840,  1.0901072547E+00
3841, -1.3049219015E-01
3842,  9.8321912151E-01
3843, -7.8139869564E-01
3844, -5.0497603136E-01
3845,  1.4328719032E+00
3846,  2.0928188320E-01
3847,  8.2009262616E-01
3848,  8.3085325241E-02
3849,  2.3639861310E+00
3850, -2.1826650013E+00
3851, -1.3093408330E-01
3852, -4.3575462657E-01
3853, -7.1072907315E-01
3854, -1.0970330096E+00
3855,  7.5249229508E-01
3856,  1.4302904253E+00
3857,  4.2843940336E-01
3858, -1.2120735676E+00
3859,  4.6327329798E-01
3860,  1.1907742574E+00
3861,  2.5077859387E-01
3862, -5.2283080602E-01
3863,  3.5048903709E-01
3864, -1.9581572091E+00
3865, -1.7016499827E+00
3866, -4.1674134688E-01
3867,  9.5678425921E-01
3868, -1.6289427858E+00
3869, -1.5317475164E+00
3870, -4.8343650498E-01
3871,  6.9326312278E-01
3872, -4.8180920459E-01
3873, -1.5501368283E+00
3874, -1.3181999118E-01
3875,  4.1193177962E-01
3876, -1.2141154274E+00
3877, -3.8296498247E-01
3878,  2.6968461298E-01
3879,  1.9681720005E-01
3880, -9.5229070141E-01
3881,  1.3200663463E+00
3882, -1.3746435160E-01
3883,  2.0366397983E+00
3884,  1.1648825946E+00
3885,  1.1669794337E+00
3886, -1.3150189329E-01
3887, -1.8962505433E+00
3888,  7.1408890609E-01
3889,  8.9256599369E-01
3890, -2.0751855402E-01
3891, -2.3217055773E+00
3892,  2.6919538613E+00
3893, -2.2714699564E-01
3894, -7.5944124726E-01
3895, -1.9490329315E-01
3896,  1.4283324821E+00
3897,  4.4346718433E-02
3898, -3.0447401094E-01
3899, -2.0949140387E-01
3900, -1.1436583939E+00
3901,  1.3948953274E-01
3902, -8.2925210862E-01
3903,  2.5536865978E-01
3904,  4.3816746179E-01
3905,  5.9644023529E-01
3906,  1.0354080465E+00
3907,  4.4262318539E-01
3908, -2.1332913382E-01
3909,  1.5824077280E+00
3910,  4.1544265716E-01
3911, -2.9963432770E-02
3912, -1.4723936682E+00
3913, -9.0980368844E-02
3914, -1.0375107368E+00
3915, -5.2491075366E-01
3916, -3.7110677497E-04
3917,  6.7267498453E-01
3918,  8.3561461591E-01
3919,  5.5347849057E-01
3920, -1.1541026456E+00
3921, -2.9058529509E-01
3922, -5.6509665120E-01
3923,  3.4855274026E-02
3924,  8.3842658945E-02
3925,  1.5657152865E-01
3926,  9.7579503449E-01
3927, -7.8735274687E-01
3928, -2.9252254088E-01
3929,  5.9275696426E-02
3930,  1.6551313172E+00
3931, -2.2181511248E-01
3932, -1.5162421068E+00
3933, -5.2129620667E-01
3934, -9.1763799128E-01
3935, -5.5048630679E-01
3936,  8.9673705454E-01
3937, -1.2057092288E+00
3938, -5.3124265719E-01
3939,  2.4433656785E+00
3940,  5.5748915130E-01
3941,  5.0498707212E-01
3942,  1.7731205560E-01
3943,  8.5283020271E-01
3944,  1.7122399765E+00
3945,  2.0897858276E+00
3946, -1.5692811240E+00
3947,  7.9681032746E-01
3948, -1.5908408256E-01
3949, -1.9735578586E+00
3950,  1.2651272013E-01
3951,  1.4617574575E+00
3952,  2.4671095627E-01
3953, -1.4963671823E+00
3954,  3.6125716198E-01
3955,  7.1567405420E-02
3956, -4.1581942803E-01
3957,  8.2647465009E-01
3958,  3.5948815677E-01
3959,  1.4567827853E+00
3960,  7.4210069428E-02
3961,  2.0380824665E-02
3962,  7.5255271960E-01
3963, -1.0970631193E+00
3964,  7.9424074413E-01
3965,  6.0078711348E-01
3966,  5.8476266028E-01
3967, -7.5151847005E-01
3968,  1.4994507954E-01
3969, -1.3388825127E+00
3970, -3.7773501837E-01
3971, -7.4216565900E-01
3972, -1.1458671680E+00
3973, -1.0444332836E+00
3974, -7.4054309510E-01
3975,  8.5050671208E-01
3976, -7.9829321241E-02
3977, -2.7723977638E-01
3978,  6.7552618526E-01
3979,  1.2922126031E+00
3980, -9.8848639328E-01
3981, -2.6162600483E-02
3982, -1.3423153215E+00
3983, -3.2085644231E-01
3984,  8.6150589135E-01
3985,  5.5590363658E-01
3986,  5.5794518211E-01
3987,  2.6374308060E-01
3988, -4.5953275459E-01
3989,  9.2338865854E-01
3990,  5.5729115427E-02
3991,  1.7087213834E+00
3992,  3.6818776053E-02
3993, -9.3024339445E-01
3994,  1.9143264060E+00
3995,  4.0716427872E-01
3996,  5.3243802164E-02
3997, -4.4204274688E-01
3998,  6.9449495162E-01
3999, -1.3004322405E+00
4000, -2.3411154233E-01
4001,  4.0424817017E-01
4002, -4.5056577037E-02
4003, -1.7649461093E+00
4004, -1.5388966639E-01
4005, -6.1804440222E-01
4006, -6.0715500243E-01
4007,  1.7064430274E+00
4008,  4.1550986370E-01
4009, -9.5973762896E-01
4010,  1.1280882284E+00
4011,  2.1137527811E-01
4012, -6.0898463094E-01
4013, -1.1642428255E+00
4014,  1.9678831608E-01
4015, -1.7978036019E+00
4016,  4.6834034693E-01
4017, -1.0964289565E+00
4018,  4.2380151414E-01
4019, -3.4015982280E-01
4020, -1.8070029987E-01
4021, -1.4422697333E+00
4022,  9.2589159777E-01
4023,  5.9353984016E-01
4024, -1.1840871398E+00
4025,  2.6822160176E-01
4026, -7.3778298062E-01
4027,  3.7964976911E-01
4028, -9.6652476870E-01
4029,  4.5771771123E-01
4030, -8.1361468515E-01
4031, -1.0685621937E+00
4032, -1.5413636695E-01
4033, -2.3434634566E+00
4034, -6.6638084834E-01
4035,  1.7954611121E-01
4036,  8.7733275256E-02
4037, -5.7949717771E-01
4038, -5.1145098362E-01
4039, -9.2678066056E-01
4040, -1.0334921953E-01
4041,  2.1678207414E+00
4042,  3.5861408225E-01
4043,  2.2206237333E-01
4044, -5.0870815786E-01
4045, -1.3016618166E+00
4046, -2.1336450054E-01
4047, -1.9026323353E+00
4048, -5.8493829523E-02
4049,  1.9840391363E-01
4050, -3.9404155180E-02
4051,  2.3563149236E-01
4052, -1.3489147314E+00
4053,  2.5663732666E-01
4054,  1.2074372506E+00
4055,  3.7064143455E-01
4056,  5.4822634633E-01
4057, -1.2788096081E+00
4058,  3.2163145951E-01
4059,  9.3984651689E-02
4060, -5.8312861065E-02
4061, -1.6291268984E+00
4062,  5.9867232689E-01
4063, -5.6619047767E-01
4064,  1.4340509052E+00
4065,  8.5889727844E-01
4066, -3.4761229080E-01
4067, -7.4021156478E-01
4068, -2.1952626207E-01
4069, -8.2051810263E-01
4070,  7.8550330099E-01
4071, -2.0676694889E+00
4072,  8.4174515754E-01
4073,  4.2609396205E-01
4074, -1.0777482788E-01
4075,  1.1448603278E+00
4076,  5.7854663300E-01
4077,  2.0723556545E-02
4078, -1.0291351613E+00
4079,  1.4475895728E-02
4080, -6.0226610036E-01
4081, -2.4397457965E+00
4082, -9.5338146246E-01
4083,  4.5603523569E-01
4084,  1.8462757842E-02
4085,  9.2951438960E-01
4086, -2.0533609495E-01
4087,  3.8494833757E-01
4088, -1.3680483611E+00
4089,  1.7448913270E+00
4090, -2.7310809208E+00
4091, -5.1703490120E-01
4092,  2.7491369688E-01
4093, -1.5262625313E+00
4094,  5.8222640104E-01
4095,  1.8608073655E-01
4096, -1.4107599754E+00
lag,autocov
0,  9.8835455376E-01
1,  2.8295536741E-02
2, -1.0160678316E-02
3, -3.9814126111E-03
4,  2.4696817734E-02
5,  1.2917698539E-02
6,  6.4814521201E-03
7, -1.5435600730E-02
8, -1.5078767724E-02
9,  1.6464886672E-02
10,  7.9016383845E-03
11, -1.3464519276E-03
12,  1.2740120550E-03
13,  1.9744545539E-03
14,  2.4020304828E-02
15,  2.8911127252E-02
16, -1.2462368681E-02
17, -1.7060663354E-02
18, -1.5362316444E-02
19, -1.7298536178E-02
20, -2.2836036176E-02
21,  4.5265182766E-03
22, -1.8873349709E-02
23, -3.3093117721E-03
24, -6.8916505494E-03
25, -2.8254205015E-03
26,  6.4295821180E-03
27,  1.6556296788E-02
28,  8.7090119506E-03
29, -2.0741091177E-02
30, -1.9257195768E-02
31, -4.5439619154E-03
32,  8.1682644793E-04
33, -8.9117097182E-03
34,  2.8727937556E-03
35, -1.5789786418E-03
36,  1.5697522873E-02
37,  1.2962456073E-02
38,  1.2096852271E-02
39, -3.9834646515E-03
40, -7.7163704354E-03
41,  6.3148054083E-04
42,  1.3298648329E-02
43, -3.4264367799E-04
44, -7.6399540560E-03
45, -1.9717067333E-02
46,  2.4844558294E-02
47,  2.0202787650E-02
48, -1.0244672934E-02
49,  4.8650829683E-03
50,  7.2769431003E-03
51,  2.3017231647E-02
52,  2.4900917507E-02
53,  2.4660539051E-03
54, -2.5761510642E-03
55, -3.1537198121E-05
56,  8.7740513009E-03
57,  2.0832343588E-02
58,  1.0706990711E-02
59,  1.3918546601E-02
60,  1.2799806166E-02
61, -3.9138678597E-03
62, -2.4714532219E-03
63,  2.8310570785E-02
64,  1.9556032804E-02
65, -2.5572110876E-02
66, -1.0202512201E-02
67, -1.5442076853E-04
68, -1.6162505251E-03
69,  5.9754689820E-05
70,  1.2078964562E-02
71, -1.5208066802E-02
72, -2.6228481280E-02
73,  2.2605151973E-02
74, -1.2395963755E-02
75, -7.9390860653E-04
76,  5.1552374356E-04
77,  9.2290433727E-03
78,  8.0607572065E-03
79,  7.5465921403E-03
80,  2.7900215892E-02
81,  5.8584695277E-03
82,  1.9046224104E-03
83, -2.7597903110E-03
84,  9.1042951968E-03
85,  3.3256442569E-02
86,  3.0203262238E-03
87, -1.8089572960E-02
88,  6.7342134254E-03
89,  7.8893509116E-04
90,  1.9846813373E-02
91, -1.0074002648E-03
92, -2.1055077076E-02
93, -2.6000716282E-02
94, -2.8220516122E-02
95, -1.5069040248E-02
96, -1.6506255330E-02
97, -2.3227927004E-02
98,  3.8995859294E-03
99, -1.0156937543E-03
100, -2.9521349783E-02
101, -1.3126050492E-02
102, -1.7241787005E-02
103, -1.5941854684E-03
104, -1.5148942507E-04
105, -1.7185489851E-02
106,  2.2292164454E-02
107,  6.8532293760E-04
108, -2.7623213432E-02
109,  3.0090610457E-03
110,  9.1933942587E-03
111,  2.3737562382E-02
112, -2.2882219193E-02
113,  3.6877790835E-03
114, -2.0705123962E-02
115,  2.0594333665E-03
116, -1.6564960665E-02
117,  1.1548255676E-02
118,  2.5875619292E-03
119, -9.0332121156E-03
120, -2.0557148925E-02
121, -1.1800712363E-02
122,  3.6901311358E-02
123, -2.2089360935E-02
124,  9.2204569347E-04
125, -3.3661734973E-03
126, -1.8027054008E-02
127,  1.2089045187E-02
128, -7.3513112061E-03
129, -1.4780790536E-02
130,  2.2869372618E-02
131,  4.3468916959E-03
132,  3.3098953953E-02
133, -6.3462717410E-03
134, -1.0646374543E-02
135,  9.2046877879E-03
136,  1.3565148071E-02
137,  1.1891147459E-02
138, -1.8012992186E-02
139,  3.1854276902E-03
140,  7.7342339397E-03
141,  1.6453553983E-02
142,  1.9925566252E-02
143,  1.6402012329E-02
144,  1.6958291189E-02
145,  2.8593766354E-02
146, -2.2276201439E-03
147,  2.2964171630E-02
148,  6.8455058574E-03
149, -1.1388741587E-02
150, -1.3418959243E-02
151, -2.5416054097E-02
152, -9.6659574222E-03
153,  1.7833952124E-02
154, -1.4503064614E-02
155, -2.0474567300E-02
156, -4.5966511860E-03
157, -1.1270950679E-02
158, -3.2402351535E-03
159,  1.8945103476E-02
160,  3.9690599191E-04
161,  7.4657454147E-03
162, -5.5627155787E-03
163,  6.4424435344E-03
164, -5.9980663217E-03
165,  9.0082498482E-04
166, -3.9388285134E-02
167, -5.9154246243E-04
168,  2.3084235690E-02
169,  1.2830898310E-02
170, -9.1298648977E-03
171,  1.9056087541E-02
172, -5.6290032097E-03
173, -1.9339070014E-02
174,  1.8540307802E-02
175, -1.3922680284E-02
176, -3.7103339340E-02
177, -1.4260026034E-02
178, -1.5331719308E-02
179,  7.9515990358E-03
180,  8.2817058553E-03
181,  9.1013373172E-03
182, -1.1544745170E-02
183, -3.9104109180E-03
184, -1.7865757252E-02
185, -2.2510091157E-03
186,  8.9156194787E-03
187, -5.5480894637E-03
188, -1.2442024555E-03
189,  1.4747635887E-02
190,  1.6762071077E-02
191, -2.6180773580E-02
192,  1.5881216892E-02
193,  2.5360948304E-02
194, -3.3862516006E-03
195,  1.1916497492E-03
196, -1.8711105036E-02
197, -8.5549084718E-03
198,  1.8384464746E-02
199,  3.1440090825E-02
200, -1.0241132938E-02
201, -3.0009530804E-02
202, -1.2498128224E-03
203,  4.2727826027E-03
204, -8.0860432156E-03
205, -4.2377055175E-04
206, -1.9290384060E-02
207,  9.7150013596E-03
208, -1.4646834999E-02
209, -1.8007851496E-02
210, -3.5946028745E-02
211,  1.1713788021E-02
212, -8.0140304123E-03
213, -1.4850270856E-02
214, -2.9173487225E-02
215, -2.1998937710E-03
216,  3.0897250525E-03
217,  3.0391507409E-02
218, -1.7215706385E-03
219, -3.1842433668E-02
220, -5.0134788091E-04
221,  3.2625376145E-03
222,  6.6865505377E-03
223, -3.4719581045E-03
224, -1.7328877646E-02
225, -4.0725134441E-02
226,  9.4503134316E-03
227, -1.8307177092E-04
228,  8.7425770417E-03
229, -2.9942187210E-02
230,  1.2434060025E-03
231,  1.7174293781E-02
232, -3.8676921279E-03
233, -1.5628527518E-02
234, -6.4916541106E-03
235, -5.3467545422E-03
236, -1.6858826543E-02
237,  4.2319724850E-03
238,  1.8330803242E-03
239, -3.6704460014E-02
240, -3.4747747122E-03
241,  1.8579962513E-03
242, -2.0247079055E-03
243, -3.1975978840E-02
244, -9.4995944730E-03
245,  5.2251859719E-04
246, -2.1215652473E-02
247,  1.4089368935E-02
248,  5.9649394114E-03
249, -1.8830158245E-02
250, -1.0118225929E-03
251, -3.5893247621E-03
252, -1.1294138497E-02
253,  6.1829003984E-03
254,  2.2101095802E-02
255,  7.1541426369E-03
256, -4.1231985155E-02
257, -2.9956935302E-03
258, -1.3953338630E-02
259, -2.1165471898E-02
260, -1.0942918926E-02
261, -3.8000095042E-02
262, -1.3851857571E-02
263,  1.2749277035E-02
264, -1.9417875933E-02
265, -1.4657682246E-02
266, -2.7182249901E-03
267, -1.2561785680E-02
268, -1.2435774762E-02
269,  3.3644595385E-02
270,  1.4058188114E-02
271, -3.1475750260E-02
272,  5.7123905917E-03
273,  7.4442636066E-03
274, -1.5126755328E-03
275,  8.2016210059E-03
276,  1.1299272833E-02
277,  3.8438762616E-03
278,  9.1592573213E-03
279,  2.4222449428E-02
280, -5.5569237112E-03
281, -3.0044703164E-02
282, -5.1189186238E-03
283, -2.1797513721E-02
284,  3.0757637946E-02
285,  1.6051561115E-02
286, -9.3320188095E-03
287, -2.7638811378E-03
288,  9.7256246957E-03
289,  1.0861466036E-02
290, -4.6534500687E-04
291,  2.5480206453E-02
292, -2.5172071762E-02
293, -2.5149131651E-02
294, -2.9551023103E-02
295, -3.0508982480E-02
296,  8.0629505702E-03
297, -7.1969415804E-03
298, -7.0113874586E-03
299,  1.1335071722E-03
300, -1.7836312588E-02
301,  3.2285938691E-02
302, -1.0165769644E-02
303,  1.4238889308E-02
304,  1.3450239663E-02
305,  2.1504159915E-03
306, -1.4391134719E-02
307, -7.1150721264E-03
308, -2.1260057076E-02
309, -5.4431858046E-03
310, -6.2098379512E-03
311,  2.5063219134E-02
312,  4.2044070353E-03
313,  1.6297489073E-02
314,  8.7901602733E-03
315, -1.3384709944E-03
316,  3.2262615770E-02
317,  4.9306309302E-03
318,  1.8169950124E-02
319, -3.6074396618E-02
320,  6.9030483889E-03
321, -3.2247867836E-03
322,  1.8959789204E-03
323, -1.9334859765E-02
324,  2.0416111322E-02
325,  7.9863228379E-04
326, -2.6619361638E-02
327,  6.3367301763E-03
328, -1.7109810914E-02
329, -1.3713798914E-02
330,  5.9786724932E-03
331,  1.8403703732E-02
332,  1.0655173214E-02
333,  1.7070704701E-02
334, -6.8781592609E-03
335, -3.4030257473E-03
336,  7.1490707457E-03
337, -3.6427174936E-03
338,  1.2908627745E-02
339, -1.5674949308E-02
340, -1.1671419279E-02
341, -9.9076817267E-03
342,  2.7191570533E-02
343,  3.5921880373E-03
344, -1.3007715035E-02
345, -1.6332782354E-02
346, -1.6851980731E-02
347, -1.0466901991E-02
348,  1.9557552383E-02
349, -8.0739324188E-03
350, -1.9212590314E-02
351,  2.8279003376E-02
352,  4.8340487662E-02
353, -1.8920460209E-02
354,  1.2083683051E-02
355, -6.0597201746E-03
356,  1.7634180004E-02
357, -7.2389871105E-03
358, -1.0421209122E-02
359, -2.1542360153E-04
360, -2.7060295602E-02
361,  2.9404842875E-03
362, -9.5824045761E-03
363, -2.0694449338E-02
364,  1.3376802652E-02
365, -1.0245832227E-02
366,  1.0427122286E-02
367,  7.3097990883E-03
368,  1.7405986955E-02
369, -2.6084800513E-04
370, -1.2482003728E-02
371, -1.6641166078E-03
372, -2.4350093132E-02
373, -8.1867728965E-03
374, -1.9162286797E-02
375, -1.8715494267E-02
376,  3.6908481546E-02
377, -9.7734544339E-03
378, -2.7117943923E-03
379,  3.6874581184E-03
380, -6.6309898299E-03
381, -1.3487256034E-02
382, -1.4151418022E-02
383, -7.7565458033E-03
384, -1.8339559156E-02
385, -9.0835327860E-03
386, -5.2258322544E-03
387, -3.3208201330E-03
388,  2.5791903861E-02
389,  8.6501442570E-03
390,  5.9030670654E-03
391,  1.8572439791E-03
392, -2.8477637731E-02
393,  6.6178764243E-03
394, -2.1918575777E-03
395,  1.2124616369E-02
396,  1.5837900972E-02
397, -1.3168237234E-02
398, -1.4854054357E-02
399, -5.4850797090E-03
400, -1.6482073650E-02
401, -2.8612343114E-03
402,  1.4838783599E-02
403,  5.6042814382E-03
404, -1.5736413221E-02
405,  2.7176223541E-03
406, -1.9983573585E-02
407, -7.4980903579E-03
408, -3.9114711555E-04
409, -1.5515591458E-02
410, -1.4504091127E-02
411, -2.0866925305E-02
412,  6.6001563357E-03
413, -5.1393199530E-03
414,  1.7667142722E-02
415,  1.3107486602E-02
416, -1.3207066928E-02
417,  1.7878579324E-02
418, -1.1138861488E-02
419, -4.1054376516E-03
420,  9.9456303251E-04
421,  5.2613433683E-04
422,  8.6834730693E-03
423,  1.3543444455E-02
424, -4.2281400037E-04
425, -3.4335893402E-03
426,  5.1348360067E-03
427,  1.8417418016E-02
428,  2.3854838688E-02
429,  1.5106520132E-02
430, -1.9378601067E-02
431,  1.2308754431E-02
432,  4.0523462698E-03
433,  9.7367204192E-03
434, -1.3426026087E-02
435, -2.7667878473E-02
436, -2.7850775728E-02
437,  7.8898365924E-03
438, -8.1846380946E-03
439,  1.3471835067E-02
440,  2.2381346211E-02
441, -1.3418695306E-02
442,  9.1891749903E-03
443,  8.4500164442E-03
444,  7.6247060688E-03
445, -3.1132365845E-02
446, -2.0642986292E-04
447, -6.6487155770E-03
448,  2.3674101724E-02
449,  2.7874313618E-02
450, -1.5041312684E-02
451, -1.2865308491E-02
452, -1.3387987758E-03
453, -2.2929949829E-02
454, -1.6422659374E-02
455,  1.7623897344E-02
456,  1.7693347250E-02
457, -9.3133054323E-03
458,  5.7318250148E-03
459,  2.9159972721E-02
460,  1.3475252114E-02
461, -2.8462822885E-02
462, -1.6162490084E-03
463,  6.8384995591E-03
464,  9.3084069573E-03
465,  4.0185103487E-03
466,  8.4896636738E-03
467, -2.8161217732E-02
468, -2.7773015763E-05
469, -5.2259159203E-03
470,  2.3721632420E-02
471,  2.1819986788E-02
472,  1.5010968403E-02
473, -1.0814089866E-03
474,  3.9002643360E-04
475,  1.6974039781E-02
476,  2.6506353928E-02
477, -1.0960946332E-02
478,  2.7126254827E-02
479,  1.1178578069E-02
480, -1.2427845448E-02
481,  1.6786408746E-02
482, -2.8448547181E-02
483,  1.9210759871E-02
484,  3.7610979542E-02
485,  7.5663026949E-03
486, -2.6155633979E-02
487, -2.1921900587E-02
488, -3.0193394411E-02
489,  2.1386558412E-02
490, -2.0118168663E-02
491,  1.1802834297E-02
492, -9.1157056256E-03
493,  1.2891547868E-02
494, -8.0933835481E-03
495,  1.7847688681E-02
496,  2.0804037989E-02
497, -1.1363856701E-02
498, -1.8828238649E-02
499,  1.5589626181E-02
500, -2.0187567807E-02
501,  2.6095365339E-02
502,  1.4254406603E-02
503, -1.1607372069E-02
504,  5.3232739678E-03
505,  1.8659323244E-02
506,  1.6024765519E-02
507,  1.3232790524E-02
508,  1.2527738076E-02
509, -6.5886920140E-03
510,  5.9639430350E-03
511,  5.4273133488E-03
512,  9.1451040000E-03
freq,psd
  0.00000000,  1.9646411363E-30
  0.00024414,  8.4966792561E-02
  0.00048828,  9.3231930072E-02
  0.00073242,  2.8025555936E-01
  0.00097656,  3.4481822337E+00
  0.00122070,  3.3692221744E-01
  0.00146484,  1.5120516152E+00
  0.00170898,  1.3916681333E+00
  0.00195312,  2.7159207116E+00
  0.00219727,  4.2397585949E+00
  0.00244141,  3.2531196603E-01
  0.00268555,  2.1009378851E+00
  0.00292969,  3.5257860356E-01
  0.00317383,  1.5004090289E-01
  0.00341797,  2.3237427619E+00
  0.00366211,  1.5763355383E-01
  0.00390625,  1.0885003011E+00
  0.00415039,  2.0661084175E+00
  0.00439453,  3.4169574772E-03
  0.00463867,  7.1211539746E-02
  0.00488281,  4.0180690008E-01
  0.00512695,  7.1146841424E-01
  0.00537109,  4.8356245906E-01
  0.00561523,  1.8684283195E+00
  0.00585938,  1.9762882958E+00
  0.00610352,  3.0050690688E-02
  0.00634766,  4.1782879069E+00
  0.00659180,  1.1538419086E+00
  0.00683594,  5.7120492935E-01
  0.00708008,  1.3227579303E+00
  0.00732422,  1.0178154062E+00
  0.00756836,  2.4627115695E-01
  0.00781250,  3.7553950567E-01
  0.00805664,  9.5422734086E-03
  0.00830078,  8.0247482036E-01
  0.00854492,  6.6842421912E-02
  0.00878906,  1.4294417462E+00
  0.00903320,  8.6947038905E-02
  0.00927734,  1.4305944701E-01
  0.00952148,  9.1987287371E-03
  0.00976562,  1.2195088226E+00
  0.01000977,  4.3221714061E-01
  0.01025391,  3.4964369205E-01
  0.01049805,  6.4201376365E-01
  0.01074219,  3.0211449451E-01
  0.01098633,  2.0455990643E-01
  0.01123047,  8.9217031940E-01
  0.01147461,  2.1070210658E-01
  0.01171875,  1.2940172310E+00
  0.01196289,  1.2823321152E+00
  0.01220703,  2.2355277238E-01
  0.01245117,  5.8527574140E-01
  0.01269531,  3.6409476781E-01
  0.01293945,  2.9990796545E+00
  0.01318359,  4.1282562911E-01
  0.01342773,  3.9968056338E-01
  0.01367188,  8.5154115478E-02
  0.01391602,  4.0715715314E+00
  0.01416016,  2.4199481404E+00
  0.01440430,  6.3402005931E-01
  0.01464844,  3.3565904516E-01
  0.01489258,  4.7493352311E+00
  0.01513672,  2.3577804364E+00
  0.01538086,  7.5191229283E-01
  0.01562500,  3.0971676312E-01
  0.01586914,  2.2395646193E+00
  0.01611328,  2.0637549313E+00
  0.01635742,  3.0153191060E+00
  0.01660156,  5.0692728833E-01
  0.01684570,  9.2796518777E-02
  0.01708984,  1.1774525515E+00
  0.01733398,  1.8400866120E+00
  0.01757812,  9.6954072304E-01
  0.01782227,  4.1697126104E-01
  0.01806641,  3.8592810888E-02
